name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code
San Gabriel Valley Airport,34.086102,-118.035004,296,NA,US,US-CA,El Monte,no,KEMT,EMT
Vance Air Force Base,36.339199,-97.916496,1307,NA,US,US-OK,Enid,no,KEND,END
Centralia Municipal Airport,38.515099,-89.091103,534,NA,US,US-IL,Centralia,no,KENL,ENL
Wendover Airport,40.71870041,-114.0309982,4237,NA,US,US-UT,Wendover,no,KENV,ENV
Kenosha Regional Airport,42.59569931,-87.92780304,742,NA,US,US-WI,Kenosha,no,KENW,ENW
Keokuk Municipal Airport,40.459899902299995,-91.42849731,671,NA,US,US-IA,Keokuk,no,KEOK,EOK
Neosho Hugh Robinson Airport,36.810799,-94.391701,1255,NA,US,US-MO,Neosho,no,KEOS,EOS
Ephrata Municipal Airport,47.307598,-119.515999,1276,NA,US,US-WA,Ephrata,no,KEPH,EPH
Captain Jack Thomas El Dorado Airport,37.77410126,-96.81759644,1378,NA,US,US-KS,El Dorado,no,KEQA,EDK
Erie International Tom Ridge Field,42.083127,-80.173867,732,NA,US,US-PA,Erie,yes,KERI,ERI
Errol Airport,44.7925,-71.1642,1245,NA,US,US-NH,Errol,no,KERR,ERR
Kerrville / Kerr County Airport at Louis Schreiner Field,29.9767,-99.085701,1617,NA,US,US-TX,Kerrville,no,KERV,ERV
Delta County Airport,45.723199,-87.088623,609,NA,US,US-MI,Escanaba,yes,KESC,ESC
Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,112,NA,US,US-LA,Alexandria,no,KESF,ESF
Easton Airport / Newnam Field,38.804199,-76.069,72,NA,US,US-MD,Easton,no,KESN,ESN
Estherville Municipal Airport,43.407398,-94.746399,1319,NA,US,US-IA,Estherville,no,KEST,EST
Easton State Airport,47.25419998,-121.185997,2226,NA,US,US-WA,Easton,no,KESW,ESW
West Bend Municipal Airport,43.422278,-88.128966,887,NA,US,US-WI,West Bend,no,KETB,ETB
Eastland Municipal Airport,32.41350174,-98.80979919,1464,NA,US,US-TX,Eastland,no,KETN,ETN
Weedon Field,31.95129967,-85.12889862,285,NA,US,US-AL,Eufaula,no,KEUF,EUF
Eugene Airport,44.124599,-123.211998,374,NA,US,US-OR,Eugene,yes,KEUG,EUG
Eveleth–Virginia Municipal Airport,47.42458,-92.499204,1379,NA,US,US-MN,Eveleth,no,KEVM,EVM
Evansville Regional Airport,38.03699875,-87.53240204,418,NA,US,US-IN,Evansville,yes,KEVV,EVV
Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143,NA,US,US-WY,Evanston,no,KEVW,EVW
New Bedford Regional Airport,41.67610168457031,-70.95690155,80,NA,US,US-MA,New Bedford,yes,KEWB,EWB
Newton City-County Airport,38.058200836199994,-97.27449799,1533,NA,US,US-KS,Newton,no,KEWK,EWK
Coastal Carolina Regional Airport,35.07300186,-77.04290009,18,NA,US,US-NC,New Bern,yes,KEWN,EWN
Newark Liberty International Airport,40.6894,-74.170545,18,NA,US,US-NJ,Newark,yes,KEWR,EWR
Key West International Airport,24.556119,-81.759579,3,NA,US,US-FL,Key West,yes,KEYW,EYW
Felker Army Air Field,37.1325,-76.608803,12,NA,US,US-VA,Newport News (Fort Eustis),no,KFAF,FAF
Farmington Regional Airport,37.761101,-90.428597,946,NA,US,US-MO,Farmington,no,KFAM,FAM
Hector International Airport,46.9207,-96.815804,902,NA,US,US-ND,Fargo,yes,KFAR,FAR
Fresno Yosemite International Airport,36.775767,-119.718018,336,NA,US,US-CA,Fresno,yes,KFAT,FAT
Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,189,NA,US,US-NC,Fayetteville,yes,KFAY,FAY
Simmons Army Air Field,35.13180161,-78.93669891,244,NA,US,US-NC,Fort Bragg,no,KFBG,FBG
Faribault Municipal Airport-Liz Wall Strohfus Field,44.32844,-93.312534,1060,NA,US,US-MN,Faribault,no,KFBL,FBL
Fort Bridger Airport,41.39189911,-110.4069977,7034,NA,US,US-WY,Fort Bridger,no,KFBR,FBR
Fairbury Municipal Airport,40.182998657199995,-97.16929626,1479,NA,US,US-NE,Fairbury,no,KFBY,FBY
Fresno Chandler Executive Airport,36.732399,-119.82,279,NA,US,US-CA,Fresno,no,KFCH,FCH
Flying Cloud Airport,44.82720184,-93.45709991,906,NA,US,US-MN,Minneapolis,no,KFCM,FCM
Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838,NA,US,US-CO,Fort Carson,no,KFCS,FCS
Forrest City Municipal Airport,34.942001342800005,-90.77500153,249,NA,US,US-AR,Forrest City,no,KFCY,FCY
Frederick Municipal Airport,39.417598724399994,-77.3742981,303,NA,US,US-MD,Frederick,no,KFDK,FDK
Frederick Regional Airport,34.35200119,-98.98390198,1258,NA,US,US-OK,Frederick,no,KFDR,FDR
Findlay Airport,41.013500213600004,-83.66870117,813,NA,US,US-OH,Findlay,no,KFDY,FDY
Albertus Airport,42.24620056,-89.58200073,859,NA,US,US-IL,Freeport,no,KFEP,FEP
Fremont Municipal Airport,41.45024,-96.522884,1204,NA,US,US-NE,Fremont,no,KFET,FET
First Flight Airport,36.01819992,-75.6713028,13,NA,US,US-NC,Kill Devil Hills,no,KFFA,FFA
Fairfield Municipal Airport,41.053024,-91.980114,799,NA,US,US-IA,Fairfield,no,KFFL,FFL
Fergus Falls Municipal Airport - Einar Mickelson Field,46.28440094,-96.15670013,1183,NA,US,US-MN,Fergus Falls,no,KFFM,FFM
Wright-Patterson Air Force Base,39.826099,-84.048302,823,NA,US,US-OH,Dayton,no,KFFO,FFO
Capital City Airport,38.181698,-84.906764,806,NA,US,US-KY,Frankfort,no,KFFT,FFT
Falcon Field,33.4608,-111.727997,1394,NA,US,US-AZ,Mesa,no,KFFZ,MSC
Friday Harbor Airport,48.523654,-123.024645,113,NA,US,US-WA,Friday Harbor,yes,KFHR,FRD
Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,4719,NA,US,US-AZ,Fort Huachuca / Sierra Vista,no,KFHU,FHU
Venango Regional Airport,41.37789917,-79.86039734,1540,NA,US,US-PA,Franklin,no,KFKL,FKL
Franklin Regional Airport,36.698101,-76.903801,41,NA,US,US-VA,Franklin,no,KFKN,FKN
Fond du Lac County Airport,43.77119827,-88.48840332,808,NA,US,US-WI,Fond du Lac,no,KFLD,FLD
Flagstaff Pulliam Airport,35.139757,-111.669826,7014,NA,US,US-AZ,Flagstaff,yes,KFLG,FLG
Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9,NA,US,US-FL,Fort Lauderdale,yes,KFLL,FLL
Florence Regional Airport,34.18539810180664,-79.72389984,146,NA,US,US-SC,Florence,yes,KFLO,FLO
Marion County Regional Airport,36.29090118,-92.59030151,719,NA,US,US-AR,Flippin,no,KFLP,FLP
Sherman Army Air Field,39.36830139,-94.91470337,772,NA,US,US-KS,Fort Leavenworth,no,KFLV,FLV
Fallon Municipal Airport,39.49909973,-118.7490005,3963,NA,US,US-NV,Fallon,no,KFLX,FLX
Fort Meade Executive Airport,39.0854,-76.759399,150,NA,US,US-MD,Fort Meade(Odenton),no,KFME,FME
Cape Cod Coast Guard Air Station,41.657899,-70.52163,131,NA,US,US-MA,Falmouth,no,KFMH,FMH
Four Corners Regional Airport,36.741199,-108.230003,5506,NA,US,US-NM,Farmington,no,KFMN,FMN
Page Field,26.58659935,-81.86329651,17,NA,US,US-FL,Fort Myers,no,KFMY,FMY
Northern Colorado Regional Airport,40.44969,-105.011272,5016,NA,US,US-CO,Loveland,no,KFNL,FNL
Bishop International Airport,42.969294,-83.743355,782,NA,US,US-MI,Flint,yes,KFNT,FNT
Fort Dodge Regional Airport,42.552624,-94.191237,1156,NA,US,US-IA,Fort Dodge,yes,KFOD,FOD
Topeka Regional Airport,38.950901,-95.663597,1078,NA,US,US-KS,Topeka,no,KFOE,FOE
Francis S Gabreski Airport,40.84370041,-72.63179779,67,NA,US,US-NY,Westhampton Beach,no,KFOK,FOK
Fillmore Municipal Airport,38.95830154,-112.362999,4985,NA,US,US-UT,Fillmore,no,KFOM,FIL
Treasure Coast International Airport,27.4951,-80.368301,24,NA,US,US-FL,Fort Pierce,no,KFPR,FPR
Republic Airport,40.728576,-73.414267,82,NA,US,US-NY,East Farmingdale,no,KFRG,FRG
French Lick Municipal Airport,38.50619888,-86.63690186,792,NA,US,US-IN,French Lick,no,KFRH,FRH
Marshall Army Air Field,39.053021,-96.764202,1065,NA,US,US-KS,Fort Riley (Junction City),no,KFRI,FRI
Fairmont Municipal Airport,43.64390183,-94.41560364,1162,NA,US,US-MN,Fairmont,no,KFRM,FRM
Front Royal Warren County Airport,38.9175,-78.253502,709,NA,US,US-VA,Front Royal,no,KFRR,FRR
Sioux Falls Regional Airport,43.585463,-96.741152,1429,NA,US,US-SD,Sioux Falls,yes,KFSD,FSD
Henry Post Army Air Field,34.649799,-98.402199,1189,NA,US,US-OK,Fort Sill,no,KFSI,FSI
Fort Scott Municipal Airport,37.79840088,-94.76940155,918,NA,US,US-KS,Fort Scott,no,KFSK,FSK
Fort Smith Regional Airport,35.336601,-94.367401,469,NA,US,US-AR,Fort Smith,yes,KFSM,FSM
Fort Stockton Pecos County Airport,30.91570091,-102.9160004,3011,NA,US,US-TX,Fort Stockton,no,KFST,FST
Fort Sumner Municipal Airport,34.48339844,-104.2170029,4165,NA,US,US-NM,Fort Sumner,no,KFSU,FSU
Fort Madison Municipal Airport,40.659113,-91.327763,724,NA,US,US-IA,Fort Madison,no,KFSW,FMS
Godman Army Air Field,37.907100677500004,-85.9720993,756,NA,US,US-KY,Fort Knox,no,KFTK,FTK
Fort Worth Meacham International Airport,32.819919,-97.360818,710,NA,US,US-TX,Fort Worth,yes,KFTW,FTW
Fulton County Airport Brown Field,33.77909851,-84.52140045,841,NA,US,US-GA,Atlanta,no,KFTY,FTY
Fullerton Municipal Airport,33.87200165,-117.9800034,96,NA,US,US-CA,Fullerton,no,KFUL,FUL
Northern Aroostook Regional Airport,47.28549957,-68.31279755,988,NA,US,US-ME,Frenchville,no,KFVE,WFK
Fort Wayne International Airport,40.978896,-85.194465,814,NA,US,US-IN,Fort Wayne,yes,KFWA,FWA
Fort Lauderdale Executive Airport,26.19729996,-80.17070007,13,NA,US,US-FL,Fort Lauderdale,no,KFXE,FXE
Forest City Municipal Airport,43.23469925,-93.62409973,1229,NA,US,US-IA,Forest City,no,KFXY,FXY
Fayetteville Municipal Airport,35.059700012200004,-86.56400299,984,NA,US,US-TN,Fayetteville,no,KFYM,FYM
Drake Field,36.00510025024414,-94.17009735,1251,NA,US,US-AR,Fayetteville,no,KFYV,FYV
Gabbs Airport,38.923173,-117.9572,4700,NA,US,US-NV,Gabbs,no,KGAB,GAB
Northeast Alabama Regional Airport,33.972599,-86.088996,569,NA,US,US-AL,Gadsden,no,KGAD,GAD
Gage Heibeck Airport,36.295502,-99.776398,2223,NA,US,US-OK,Gage,no,KGAG,GAG
Montgomery County Airpark,39.168301,-77.166,539,NA,US,US-MD,Gaithersburg,no,KGAI,GAI
Great Bend Municipal Airport,38.344299,-98.8592,1887,NA,US,US-KS,Great Bend,no,KGBD,GBD
Galesburg Municipal Airport,40.937999725299996,-90.43109894,764,NA,US,US-IL,Galesburg,no,KGBG,GBG
Walter J. Koladza Airport,42.18420029,-73.40319824,739,NA,US,US-MA,Great Barrington,no,KGBR,GBR
Northeast Wyoming Regional Airport,44.3489,-105.539001,4365,NA,US,US-WY,Gillette,yes,KGCC,GCC
Grant County Regional Airport / Ogilvie Field,44.404202,-118.962997,3703,NA,US,US-OR,John Day,no,KGCD,JDA
Garden City Regional Airport,37.92750168,-100.723999,2891,NA,US,US-KS,Garden City,yes,KGCK,GCK
Grand Canyon National Park Airport,35.9524,-112.147003,6609,NA,US,US-AZ,Grand Canyon - Tusayan,yes,KGCN,GCN
Greeneville Municipal Airport,36.195648,-82.811482,1608,NA,US,US-TN,Greeneville,no,KGCY,GCY
Gardner Municipal Airport,42.54999924,-72.01609802,955,NA,US,US-MA,Gardner,no,KGDM,GDM
Dawson Community Airport,47.137658,-104.80691,2458,NA,US,US-MT,Glendive,yes,KGDV,GDV
Gladwin Zettel Memorial Airport,43.97060013,-84.47499847,776,NA,US,US-MI,Gladwin,no,KGDW,GDW
Delaware Coastal Airport,38.689201,-75.358902,53,NA,US,US-DE,Georgetown,no,KGED,GED
Spokane International Airport,47.6199,-117.533997,2376,NA,US,US-WA,Spokane,yes,KGEG,GEG
South Big Horn County Airport,44.51679993,-108.0830002,3939,NA,US,US-WY,Greybull,no,KGEY,GEY
Pope Field,39.790715,-85.735019,895,NA,US,US-IN,Greenfield,no,KGFD,GFD
Grand Forks International Airport,47.949299,-97.176102,845,NA,US,US-ND,Grand Forks,yes,KGFK,GFK
Floyd Bennett Memorial Airport,43.34120178,-73.61029816,328,NA,US,US-NY,Glens Falls,no,KGFL,GFL
Georgetown County Airport,33.31169891,-79.31960297,39,NA,US,US-SC,Georgetown,no,KGGE,GGE
East Texas Regional Airport,32.38399887084961,-94.71150208,365,NA,US,US-TX,Longview,yes,KGGG,GGG
Glasgow Valley County Airport Wokal Field,48.212502,-106.614998,2296,NA,US,US-MT,Glasgow,yes,KGGW,GGW
Centerville Municipal Airport,35.83739853,-87.44539642,768,NA,US,US-TN,Centerville,no,KGHM,GHM
Idaho County Airport,45.9426,-116.123001,3314,NA,US,US-ID,Grangeville,no,KGIC,IDH
Winter Haven Regional Airport - Gilbert Field,28.062901,-81.753304,145,NA,US,US-FL,Winter Haven,no,KGIF,GIF
Grand Junction Regional Airport,39.126663,-108.529387,4858,NA,US,US-CO,Grand Junction,yes,KGJT,GJT
Port Meadville Airport,41.626499,-80.214699,1399,NA,US,US-PA,Meadville,no,KGKJ,MEJ
Gatlinburg-Pigeon Forge Airport,35.85779953,-83.52870178,1014,NA,US,US-TN,Sevierville,no,KGKT,GKT
Goodland Municipal Airport,39.370701,-101.699753,3656,NA,US,US-KS,Goodland,no,KGLD,GLD
Gainesville Municipal Airport,33.651401519800004,-97.1969986,845,NA,US,US-TX,Gainesville,no,KGLE,GLE
Mid Delta Regional Airport,33.482899,-90.985603,131,NA,US,US-MS,Greenville,yes,KGLH,GLH
Gaylord Regional Airport,45.013500213600004,-84.70359802,1328,NA,US,US-MI,Gaylord,no,KGLR,GLR
Scholes International At Galveston Airport,29.265301,-94.860397,6,NA,US,US-TX,Galveston,no,KGLS,GLS
Glasgow Municipal Airport,37.03179932,-85.9536972,716,NA,US,US-KY,Glasgow,no,KGLW,GLW
Greenville Downtown Airport,34.847903,-82.350217,1048,NA,US,US-SC,Greenville,no,KGMU,GMU
Gooding Municipal Airport,42.91719818,-114.7649994,3732,NA,US,US-ID,Gooding,no,KGNG,GNG
Grants-Milan Municipal Airport,35.16730118,-107.9020004,6537,NA,US,US-NM,Grants,no,KGNT,GNT
Gainesville Regional Airport,29.69009972,-82.27179718,152,NA,US,US-FL,Gainesville,yes,KGNV,GNV
Guthrie-Edmond Regional Airport,35.84980011,-97.41560364,1069,NA,US,US-OK,Guthrie,no,KGOK,GOK
Groton New London Airport,41.330101,-72.045097,9,NA,US,US-CT,Groton,no,KGON,GON
Glacier Park International Airport,48.310501,-114.255997,2977,NA,US,US-MT,Kalispell,yes,KGPI,FCA
Gulfport Biloxi International Airport,30.405582,-89.069836,28,NA,US,US-MS,Gulfport,yes,KGPT,GPT
Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377,1355,NA,US,US-MN,Grand Rapids,no,KGPZ,GPZ
Galion Municipal Airport,40.7533989,-82.72380066,1224,NA,US,US-OH,Galion,no,KGQQ,GQQ
Austin Straubel International Airport,44.483459,-88.130805,695,NA,US,US-WI,Green Bay,yes,KGRB,GRB
Greenwood County Airport,34.248699,-82.159103,631,NA,US,US-SC,Greenwood,no,KGRD,GRD
Greenville Airport,38.836844,-89.376525,541,NA,US,US-IL,Greenville,no,KGRE,GRE
Gray Army Air Field,47.07920074,-122.5810013,300,NA,US,US-WA,Fort Lewis/Tacoma,no,KGRF,GRF
Central Nebraska Regional Airport,40.967498779296875,-98.30960083,1847,NA,US,US-NE,Grand Island,yes,KGRI,GRI
Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903,1015,NA,US,US-TX,Fort Cavazos,yes,KGRK,GRK
Gordon Municipal Airport,42.80599976,-102.1750031,3562,NA,US,US-NE,Gordon,no,KGRN,GRN
Gerald R. Ford International Airport,42.880798,-85.522797,794,NA,US,US-MI,Grand Rapids,yes,KGRR,GRR
Seymour Johnson Air Force Base,35.339401,-77.960602,109,NA,US,US-NC,Goldsboro,no,KGSB,GSB
Goshen Municipal Airport,41.526401519800004,-85.79290009,827,NA,US,US-IN,Goshen,no,KGSH,GSH
Piedmont Triad International Airport,36.09937,-79.937262,925,NA,US,US-NC,Greensboro,yes,KGSO,GSO
Greenville-Spartanburg International Airport,34.895699,-82.218903,964,NA,US,US-SC,Greenville/Greer/Spartanburg,yes,KGSP,GSP
Great Falls International Airport,47.481998,-111.371002,3680,NA,US,US-MT,Great Falls,yes,KGTF,GTF
Grantsburg Municipal Airport,45.79809952,-92.66439819,927,NA,US,US-WI,Grantsburg,no,KGTG,GTG
Golden Triangle Regional Airport,33.450298,-88.5914,264,NA,US,US-MS,Columbus/W Point/Starkville,yes,KGTR,GTR
Gunnison Crested Butte Regional Airport,38.534672,-106.934566,7680,NA,US,US-CO,Gunnison,yes,KGUC,GUC
Gallup Municipal Airport,35.511653,-108.788166,6472,NA,US,US-NM,Gallup,yes,KGUP,GUP
Grissom Air Reserve Base,40.648102,-86.1521,812,NA,US,US-IN,Peru,no,KGUS,GUS
Guymon Municipal Airport,36.68510056,-101.5080032,3123,NA,US,US-OK,Guymon,no,KGUY,GUY
Gordonsville Municipal Airport,38.155998,-78.165802,454,NA,US,US-VA,Gordonsville,no,KGVE,GVE
Lee Gilmer Memorial Airport,34.27259827,-83.8302002,1276,NA,US,US-GA,Gainesville,no,KGVL,GVL
Majors Airport,33.06779861,-96.06529999,535,NA,US,US-TX,Greenville,no,KGVT,GVT
Greenwood–Leflore Airport,33.495025,-90.088204,162,NA,US,US-MS,Greenwood,no,KGWO,GWO
Glenwood Springs Municipal Airport,39.50830078,-107.310997,5916,NA,US,US-CO,Glenwood Springs,no,KGWS,GWS
Greeley–Weld County Airport,40.43740082,-104.6330032,4697,NA,US,US-CO,Greeley,no,KGXY,GXY
Donaldson Field Airport,34.758301,-82.376404,955,NA,US,US-SC,Greenville,no,KGYH,GDC
North Texas Regional Airport Perrin Field,33.7141,-96.673698,749,NA,US,US-TX,Denison,no,KGYI,PNX
Phoenix Goodyear Airport,33.42250061,-112.3759995,968,NA,US,US-AZ,Goodyear,no,KGYR,GYR
Techo International Airport,11.359987,104.921272,20,AS,KH,KH-8,Phnom Penh (Boeng Khyang),yes,VDTI,KTI
Marion County Rankin Fite Airport,34.11759949,-87.99819946,436,NA,US,US-AL,Hamilton,no,KHAB,HAB
Half Moon Bay Airport,37.513401031499995,-122.5009995,66,NA,US,US-CA,Half Moon Bay,no,KHAF,HAF
Three Rivers Municipal Dr Haines Airport,41.959801,-85.593399,824,NA,US,US-MI,Three Rivers,no,KHAI,HAI
Butler Co Regional Airport - Hogan Field,39.363800048799995,-84.52200317,633,NA,US,US-OH,Hamilton,no,KHAO,HAO
Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151,NA,US,US-MS,Hattiesburg,no,KHBG,HBG
Hobart Regional Airport,34.991317,-99.051313,1563,NA,US,US-OK,Hobart,no,KHBR,HBR
Brewster Field,40.452099,-99.336502,2313,NA,US,US-NE,Holdrege,no,KHDE,HDE
Yampa Valley Airport,40.481201,-107.218002,6606,NA,US,US-CO,Hayden,yes,KHDN,HDN
Thompson-Robbins Airport,34.576571,-90.67616,242,NA,US,US-AR,West Helena,no,KHEE,HEE
Manassas Regional Airport/Harry P. Davis Field,38.721401,-77.515404,192,NA,US,US-VA,Manassas,no,KHEF,MNZ
Natchez–Adams County Airport / Hardy-Anders Field,31.614817,-91.297331,272,NA,US,US-MS,Natchez,no,KHEZ,HEZ
Hartford Brainard Airport,41.73669815,-72.6493988,18,NA,US,US-CT,Hartford,no,KHFD,HFD
Mackall Army Air Field,35.036087,-79.498615,376,NA,US,US-NC,Hoffman,no,KHFF,HFF
Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,703,NA,US,US-MD,Hagerstown,yes,KHGR,HGR
Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66,NA,US,US-CA,Hawthorne,yes,KHHR,HHR
Stan Stamper Municipal Airport,34.03480148,-95.54190063,572,NA,US,US-OK,Hugo,no,KHHW,HUJ
Range Regional Airport,47.384831,-92.836905,1354,NA,US,US-MN,Hibbing,yes,KHIB,HIB
Mount Washington Regional Airport,44.36752,-71.545765,1074,NA,US,US-NH,Whitefield,no,KHIE,HIE
Hill Air Force Base,41.12403,-111.973086,4789,NA,US,US-UT,Ogden,no,KHIF,HIF
Lake Havasu City Airport,34.570506,-114.357745,783,NA,US,US-AZ,Lake Havasu City,yes,KHII,HII
Portland Hillsboro Airport,45.540401,-122.949997,208,NA,US,US-OR,Portland,no,KHIO,HIO
Blytheville Municipal Airport,35.940399169900004,-89.83080292,255,NA,US,US-AR,Blytheville,no,KHKA,HKA
Hawkins Field,32.33449936,-90.22219849,341,NA,US,US-MS,Jackson,no,KHKS,HKS
Hickory Regional Airport,35.74110031,-81.38950348,1190,NA,US,US-NC,Hickory,no,KHKY,HKY
Batesville Airport,39.342861,-85.258441,973,NA,US,US-IN,Batesville,no,KHLB,HLB
Hill City Municipal Airport,39.37879944,-99.83149719,2238,NA,US,US-KS,Hill City,no,KHLC,HLC
Wheeling Ohio County Airport,40.17499924,-80.64630127,1195,NA,US,US-WV,Wheeling,no,KHLG,HLG
Helena Regional Airport,46.6068,-111.983002,3877,NA,US,US-MT,Helena,yes,KHLN,HLN
Holloman Air Force Base,32.852501,-106.107002,4093,NA,US,US-NM,Alamogordo,no,KHMN,HMN
Hemet Ryan Airport,33.73400116,-117.0230026,1512,NA,US,US-CA,Hemet,no,KHMT,HMT
Huntingburg Airport,38.24900055,-86.9536972,529,NA,US,US-IN,Huntingburg,no,KHNB,HNB
Henderson Executive Airport,35.97280121,-115.1340027,2492,NA,US,US-NV,Las Vegas,no,KHND,HSH
Lea County Regional Airport,32.6875,-103.217003,3661,NA,US,US-NM,Hobbs,yes,KHOB,HOB
Huron Regional Airport,44.385201,-98.2285,1289,NA,US,US-SD,Huron,no,KHON,HON
Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,573,NA,US,US-KY,Fort Campbell,no,KHOP,HOP
Memorial Field Airport,34.4788,-93.096262,540,NA,US,US-AR,Hot Springs,yes,KHOT,HOT
William P. Hobby Airport,29.645336,-95.276812,46,NA,US,US-TX,Houston,yes,KHOU,HOU
Westchester County Airport,41.06700134277344,-73.70760345,439,NA,US,US-NY,White Plains,yes,KHPN,HPN
Hampton Municipal Airport,42.72370148,-93.2263031,1176,NA,US,US-IA,Hampton,no,KHPT,HPT
Baytown Airport,29.786100387599998,-94.95269775,34,NA,US,US-TX,Baytown,no,KHPY,HPY
Bowerman Airport,46.971199035599994,-123.9369965,18,NA,US,US-WA,Hoquiam,no,KHQM,HQM
Hermiston Municipal Airport,45.828223,-119.259024,644,NA,US,US-OR,Hermiston,no,KHRI,HES
Valley International Airport,26.228500366210938,-97.65440369,36,NA,US,US-TX,Harlingen,yes,KHRL,HRL
Boone County Airport,36.26150131225586,-93.15470123,1365,NA,US,US-AR,Harrison,yes,KHRO,HRO
Harrisburg-Raleigh Airport,37.811298,-88.550301,398,NA,US,US-IL,Harrisburg,no,KHSB,HSB
Billy Mitchell Airport,35.23279953,-75.61779785,17,NA,US,US-NC,Hatteras,no,KHSE,HNC
Hastings Municipal Airport,40.6053009,-98.42790222,1961,NA,US,US-NE,Hastings,no,KHSI,HSI
Ingalls Field,37.95140076,-79.83390045,3793,NA,US,US-VA,Hot Springs,no,KHSP,HSP
Homestead Air Reserve Base,25.4886,-80.383598,5,NA,US,US-FL,Homestead,no,KHST,HST
Huntsville International Airport,34.636244,-86.774378,629,NA,US,US-AL,Huntsville,yes,KHSV,HSV
Hawthorne Industrial Airport,38.544399,-118.634002,4215,NA,US,US-NV,Hawthorne,no,KHTH,HTH
Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,1150,NA,US,US-MI,Houghton Lake,no,KHTL,HTL
Town of East Hampton Airport,40.959954,-72.25105,55,NA,US,US-NY,East Hampton,no,KJPX,HTO
Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,828,NA,US,US-WV,Huntington,yes,KHTS,HTS
Lawrence County Airpark,38.419082,-82.494922,568,NA,US,US-OH,South Point,no,KHTW,HTW
Redstone Army Air Field,34.67869949,-86.68479919,684,NA,US,US-AL,Redstone Arsnl Huntsville,no,KHUA,HUA
Houlton International Airport,46.12310028,-67.792099,489,NA,US,US-ME,Houlton,no,KHUL,HUL
Houma Terrebonne Airport,29.56649971,-90.66040039,10,NA,US,US-LA,Houma,no,KHUM,HUM
Hutchinson Municipal Airport,38.06549835,-97.86060333,1543,NA,US,US-KS,Hutchinson,no,KHUT,HUT
Hanksville Airport,38.417999267599996,-110.7040024,4444,NA,US,US-UT,Hanksville,no,KHVE,HVE
Tweed New Haven Airport,41.262869,-72.887694,12,NA,US,US-CT,New Haven,yes,KHVN,HVN
Havre City County Airport,48.541387,-109.762859,2591,NA,US,US-MT,Havre,yes,KHVR,HVR
Hartsville Regional Airport,34.40309906,-80.11920166,364,NA,US,US-SC,Hartsville,no,KHVS,HVS
Hayward Executive Airport,37.65919876,-122.1220016,52,NA,US,US-CA,Hayward,no,KHWD,HWD
North Perry Airport,26.0012,-80.2407,8,NA,US,US-FL,Hollywood,no,KHWO,HWO
Brookhaven Calabro Airport,40.821899,-72.8694,81,NA,US,US-NY,Shirley,no,KHWV,WSH
Hilton Head Airport,32.2244,-80.697502,19,NA,US,US-SC,Hilton Head Island,yes,KHXD,HHH
Cape Cod Gateway Airport,41.6693,-70.280403,54,NA,US,US-MA,Hyannis,yes,KHYA,HYA
